phase_id,frame_name,frame_number,score_1,score_2,score_3,score_4,score_5
P3_V4_Phase28,frame45340.jpg,45340,5.0,4.0,5.0,4.0,5.0
P3_V4_Phase28,frame45341.jpg,45341,5.0,4.0,5.0,4.0,5.0
P3_V4_Phase28,frame45342.jpg,45342,5.0,4.0,5.0,4.0,5.0
P3_V4_Phase70,frame98628.jpg,98628,5.0,4.0,5.0,4.0,5.0
P3_V4_Phase70,frame98629.jpg,98629,5.0,4.0,5.0,4.0,5.0
P3_V4_Phase70,frame98630.jpg,98630,5.0,4.0,5.0,4.0,5.0
P3_V4_Phase70,frame98631.jpg,98631,5.0,4.0,5.0,4.0,5.0
P3_V4_Phase71,frame100189.jpg,100189,5.0,4.0,5.0,4.0,5.0
P3_V4_Phase71,frame100190.jpg,100190,5.0,4.0,5.0,4.0,5.0
P3_V4_Phase71,frame100191.jpg,100191,5.0,4.0,5.0,4.0,5.0
P3_V4_Phase71,frame100192.jpg,100192,5.0,4.0,5.0,4.0,5.0
P3_V4_Phase75,frame102391.jpg,102391,4.0,3.0,4.0,3.0,4.0
P3_V4_Phase75,frame102392.jpg,102392,4.0,3.0,4.0,3.0,4.0
P3_V4_Phase75,frame102393.jpg,102393,4.0,3.0,4.0,3.0,4.0
P3_V4_Phase75,frame102394.jpg,102394,4.0,3.0,4.0,3.0,4.0
P3_V4_Phase78,frame106720.jpg,106720,2.0,1.0,2.0,1.0,2.0
P3_V4_Phase78,frame106721.jpg,106721,2.0,1.0,2.0,1.0,2.0
P3_V4_Phase78,frame106722.jpg,106722,2.0,1.0,2.0,1.0,2.0
P3_V4_Phase78,frame106723.jpg,106723,2.0,1.0,2.0,1.0,2.0
P3_V4_Phase79,frame107808.jpg,107808,2.0,1.0,1.0,2.0,1.0
P3_V4_Phase79,frame107809.jpg,107809,2.0,1.0,1.0,2.0,1.0
P3_V4_Phase79,frame107810.jpg,107810,2.0,1.0,1.0,2.0,1.0
P3_V4_Phase79,frame107811.jpg,107811,2.0,1.0,1.0,2.0,1.0
P3_V4_Phase92,frame126665.jpg,126665,2.0,1.0,1.0,2.0,2.0
P3_V4_Phase92,frame126666.jpg,126666,2.0,1.0,1.0,2.0,2.0
P3_V4_Phase92,frame126667.jpg,126667,2.0,1.0,1.0,2.0,2.0
P3_V4_Phase92,frame126668.jpg,126668,2.0,1.0,1.0,2.0,2.0
P3_V4_Phase96,frame131225.jpg,131225,5.0,4.0,5.0,4.0,5.0
P3_V4_Phase96,frame131226.jpg,131226,5.0,4.0,5.0,4.0,5.0
P3_V4_Phase96,frame131227.jpg,131227,5.0,4.0,5.0,4.0,5.0
P3_V4_Phase96,frame131228.jpg,131228,5.0,4.0,5.0,4.0,5.0
P3_V4_Phase97,frame133150.jpg,133150,4.0,3.0,4.0,3.0,4.0
P3_V4_Phase97,frame133151.jpg,133151,4.0,3.0,4.0,3.0,4.0
P3_V4_Phase97,frame133152.jpg,133152,4.0,3.0,4.0,3.0,4.0
P3_V4_Phase97,frame133153.jpg,133153,4.0,3.0,4.0,3.0,4.0
P3_V5_Phase3,frame569.jpg,569,5.0,4.0,5.0,4.0,5.0
P3_V5_Phase3,frame570.jpg,570,5.0,4.0,5.0,4.0,5.0
P3_V5_Phase3,frame571.jpg,571,5.0,4.0,5.0,4.0,5.0
P3_V5_Phase3,frame572.jpg,572,5.0,4.0,5.0,4.0,5.0
P3_V5_Phase30,frame7080.jpg,7080,4.0,3.0,4.0,3.0,4.0
P3_V5_Phase30,frame7081.jpg,7081,4.0,3.0,4.0,3.0,4.0
P3_V5_Phase30,frame7082.jpg,7082,4.0,3.0,4.0,3.0,4.0
P3_V5_Phase30,frame7083.jpg,7083,4.0,3.0,4.0,3.0,4.0
P3_V5_Phase34,frame8822.jpg,8822,4.0,3.0,4.0,3.0,4.0
P3_V5_Phase34,frame8823.jpg,8823,4.0,3.0,4.0,3.0,4.0
P3_V5_Phase34,frame8824.jpg,8824,4.0,3.0,4.0,3.0,4.0
P3_V5_Phase34,frame8825.jpg,8825,4.0,3.0,4.0,3.0,4.0
P3_V5_Phase35,frame9598.jpg,9598,7.0,6.0,7.0,6.0,7.0
P3_V5_Phase35,frame9599.jpg,9599,7.0,6.0,7.0,6.0,7.0
P3_V5_Phase35,frame9600.jpg,9600,7.0,6.0,7.0,6.0,7.0
P3_V5_Phase35,frame9601.jpg,9601,7.0,6.0,7.0,6.0,7.0
P3_V5_Phase38,frame10072.jpg,10072,9.0,8.0,9.0,8.0,9.0
P3_V5_Phase38,frame10073.jpg,10073,9.0,8.0,9.0,8.0,9.0
P3_V5_Phase38,frame10074.jpg,10074,9.0,8.0,9.0,8.0,9.0
P3_V5_Phase38,frame10075.jpg,10075,9.0,8.0,9.0,8.0,9.0
P3_V5_Phase39,frame10235.jpg,10235,5.0,4.0,5.0,4.0,5.0
P3_V5_Phase39,frame10236.jpg,10236,5.0,4.0,5.0,4.0,5.0
P3_V5_Phase39,frame10237.jpg,10237,5.0,4.0,5.0,4.0,5.0
P3_V5_Phase39,frame10238.jpg,10238,5.0,4.0,5.0,4.0,5.0
P3_V5_Phase6,frame1075.jpg,1075,7.0,7.0,6.0,6.0,7.0
P3_V5_Phase6,frame1076.jpg,1076,7.0,7.0,6.0,6.0,7.0
P3_V5_Phase6,frame1077.jpg,1077,7.0,7.0,6.0,6.0,7.0
P3_V5_Phase6,frame1078.jpg,1078,7.0,7.0,6.0,6.0,7.0
P3_V5_Phase7,frame1224.jpg,1224,7.0,6.0,7.0,6.0,7.0
P3_V5_Phase7,frame1225.jpg,1225,7.0,6.0,7.0,6.0,7.0
P3_V5_Phase7,frame1226.jpg,1226,7.0,6.0,7.0,6.0,7.0
P3_V5_Phase7,frame1227.jpg,1227,7.0,6.0,7.0,6.0,7.0
P3_V6_Phase10,frame2468.jpg,2468,2.0,2.0,1.0,2.0,1.0
P3_V6_Phase10,frame2469.jpg,2469,2.0,2.0,1.0,2.0,1.0
P3_V6_Phase10,frame2470.jpg,2470,2.0,2.0,1.0,2.0,1.0
P3_V6_Phase10,frame2471.jpg,2471,2.0,2.0,1.0,2.0,1.0
P3_V6_Phase11,frame2753.jpg,2753,7.0,6.0,7.0,6.0,7.0
P3_V6_Phase11,frame2754.jpg,2754,7.0,6.0,7.0,6.0,7.0
P3_V6_Phase11,frame2755.jpg,2755,7.0,6.0,7.0,6.0,7.0
P3_V6_Phase11,frame2756.jpg,2756,7.0,6.0,7.0,6.0,7.0
P3_V6_Phase14,frame3386.jpg,3386,7.0,7.0,6.0,7.0,6.0
P3_V6_Phase14,frame3387.jpg,3387,7.0,7.0,6.0,7.0,6.0
P3_V6_Phase14,frame3388.jpg,3388,7.0,7.0,6.0,7.0,6.0
P3_V6_Phase14,frame3389.jpg,3389,7.0,7.0,6.0,7.0,6.0
P3_V6_Phase15,frame3784.jpg,3784,7.0,6.0,7.0,6.0,7.0
P3_V6_Phase15,frame3785.jpg,3785,7.0,6.0,7.0,6.0,7.0
P3_V6_Phase15,frame3786.jpg,3786,7.0,6.0,7.0,6.0,7.0
P3_V6_Phase15,frame3787.jpg,3787,7.0,6.0,7.0,6.0,7.0
P3_V6_Phase18,frame4420.jpg,4420,5.0,4.0,5.0,4.0,5.0
P3_V6_Phase18,frame4421.jpg,4421,5.0,4.0,5.0,4.0,5.0
P3_V6_Phase18,frame4422.jpg,4422,5.0,4.0,5.0,4.0,5.0
P3_V6_Phase18,frame4423.jpg,4423,5.0,4.0,5.0,4.0,5.0
P3_V6_Phase19,frame4696.jpg,4696,5.0,4.0,5.0,4.0,5.0
P3_V6_Phase19,frame4697.jpg,4697,5.0,4.0,5.0,4.0,5.0
P3_V6_Phase19,frame4698.jpg,4698,5.0,4.0,5.0,4.0,5.0
P3_V6_Phase19,frame4699.jpg,4699,5.0,4.0,5.0,4.0,5.0
P3_V6_Phase40,frame11079.jpg,11079,9.0,8.0,9.0,8.0,9.0
P3_V6_Phase40,frame11080.jpg,11080,9.0,8.0,9.0,8.0,9.0
P3_V6_Phase40,frame11081.jpg,11081,9.0,8.0,9.0,8.0,9.0
P3_V6_Phase40,frame11082.jpg,11082,9.0,8.0,9.0,8.0,9.0
P3_V6_Phase41,frame11223.jpg,11223,7.0,6.0,7.0,6.0,7.0
P3_V6_Phase41,frame11224.jpg,11224,7.0,6.0,7.0,6.0,7.0
P3_V6_Phase41,frame11225.jpg,11225,7.0,6.0,7.0,6.0,7.0
P3_V6_Phase41,frame11226.jpg,11226,7.0,6.0,7.0,6.0,7.0
P3_V6_Phase44,frame12038.jpg,12038,5.0,4.0,5.0,4.0,5.0
P3_V6_Phase44,frame12039.jpg,12039,5.0,4.0,5.0,4.0,5.0
P3_V6_Phase44,frame12040.jpg,12040,5.0,4.0,5.0,4.0,5.0
P3_V6_Phase44,frame12041.jpg,12041,5.0,4.0,5.0,4.0,5.0
P3_V6_Phase45,frame12299.jpg,12299,4.0,3.0,4.0,3.0,4.0
P3_V6_Phase45,frame12300.jpg,12300,4.0,3.0,4.0,3.0,4.0
P3_V6_Phase45,frame12301.jpg,12301,4.0,3.0,4.0,3.0,4.0
P3_V6_Phase45,frame12302.jpg,12302,4.0,3.0,4.0,3.0,4.0
P3_V6_Phase48,frame13043.jpg,13043,5.0,4.0,5.0,4.0,5.0
P3_V6_Phase48,frame13044.jpg,13044,5.0,4.0,5.0,4.0,5.0
P3_V6_Phase48,frame13045.jpg,13045,5.0,4.0,5.0,4.0,5.0
P3_V6_Phase48,frame13046.jpg,13046,5.0,4.0,5.0,4.0,5.0
P3_V6_Phase49,frame13620.jpg,13620,9.0,8.0,9.0,8.0,9.0
P3_V6_Phase49,frame13621.jpg,13621,9.0,8.0,9.0,8.0,9.0
P3_V6_Phase49,frame13622.jpg,13622,9.0,8.0,9.0,8.0,9.0
P3_V6_Phase49,frame13623.jpg,13623,9.0,8.0,9.0,8.0,9.0
P3_V8_Phase1,frame16.jpg,16,5.0,4.0,5.0,4.0,5.0
P3_V8_Phase1,frame17.jpg,17,5.0,4.0,5.0,4.0,5.0
P3_V8_Phase1,frame18.jpg,18,5.0,4.0,5.0,4.0,5.0
P3_V8_Phase1,frame19.jpg,19,5.0,4.0,5.0,4.0,5.0
P3_V8_Phase4,frame3312.jpg,3312,4.0,3.0,4.0,3.0,4.0
P3_V8_Phase4,frame3313.jpg,3313,4.0,3.0,4.0,3.0,4.0
P3_V8_Phase4,frame3314.jpg,3314,4.0,3.0,4.0,3.0,4.0
P3_V8_Phase4,frame3315.jpg,3315,4.0,3.0,4.0,3.0,4.0
P3_V8_Phase5,frame4690.jpg,4690,2.0,2.0,1.0,2.0,1.0
P3_V8_Phase5,frame4691.jpg,4691,2.0,2.0,1.0,2.0,1.0
P3_V8_Phase5,frame4692.jpg,4692,2.0,2.0,1.0,2.0,1.0
P3_V8_Phase5,frame4693.jpg,4693,2.0,2.0,1.0,2.0,1.0
P3_V8_Phase8,frame9203.jpg,9203,5.0,5.0,5.0,4.0,5.0
P3_V8_Phase8,frame9204.jpg,9204,5.0,5.0,5.0,4.0,5.0
P3_V8_Phase8,frame9205.jpg,9205,5.0,5.0,5.0,4.0,5.0
P3_V8_Phase8,frame9206.jpg,9206,5.0,5.0,5.0,4.0,5.0
P3_V8_Phase9,frame10163.jpg,10163,5.0,4.0,4.0,5.0,4.0
P3_V8_Phase9,frame10164.jpg,10164,5.0,4.0,4.0,5.0,4.0
P3_V8_Phase9,frame10165.jpg,10165,5.0,4.0,4.0,5.0,4.0
P3_V8_Phase9,frame10166.jpg,10166,5.0,4.0,4.0,5.0,4.0
P3_V9_Phase32,frame10211.jpg,10211,9.0,8.0,8.0,9.0,8.0
P3_V9_Phase32,frame10212.jpg,10212,9.0,8.0,8.0,9.0,8.0
P3_V9_Phase32,frame10213.jpg,10213,9.0,8.0,8.0,9.0,8.0
P3_V9_Phase32,frame10214.jpg,10214,9.0,8.0,8.0,9.0,8.0
P3_V9_Phase33,frame10416.jpg,10416,2.0,1.0,1.0,2.0,1.0
P3_V9_Phase33,frame10417.jpg,10417,2.0,1.0,1.0,2.0,1.0
P3_V9_Phase33,frame10418.jpg,10418,2.0,1.0,1.0,2.0,1.0
P3_V9_Phase33,frame10419.jpg,10419,2.0,1.0,1.0,2.0,1.0
P3_V9_Phase36,frame11176.jpg,11176,5.0,4.0,5.0,4.0,4.0
P3_V9_Phase36,frame11177.jpg,11177,5.0,4.0,5.0,4.0,4.0
P3_V9_Phase36,frame11178.jpg,11178,5.0,4.0,5.0,4.0,4.0
P3_V9_Phase36,frame11179.jpg,11179,5.0,4.0,5.0,4.0,4.0
P3_V9_Phase37,frame11605.jpg,11605,7.0,6.0,7.0,6.0,7.0
P3_V9_Phase37,frame11606.jpg,11606,7.0,6.0,7.0,6.0,7.0
P3_V9_Phase37,frame11607.jpg,11607,7.0,6.0,7.0,6.0,7.0
P3_V9_Phase37,frame11608.jpg,11608,7.0,6.0,7.0,6.0,7.0
P4_V12_Phase12,frame4246.jpg,4246,5.0,4.0,5.0,4.0,5.0
P4_V12_Phase12,frame4247.jpg,4247,5.0,4.0,5.0,4.0,5.0
P4_V12_Phase12,frame4248.jpg,4248,5.0,4.0,5.0,4.0,5.0
P4_V12_Phase12,frame4249.jpg,4249,5.0,4.0,5.0,4.0,5.0
P4_V13_Phase1,frame257.jpg,257,7.0,6.0,7.0,6.0,7.0
P4_V13_Phase1,frame258.jpg,258,7.0,6.0,7.0,6.0,7.0
P4_V13_Phase1,frame259.jpg,259,7.0,6.0,7.0,6.0,7.0
P4_V13_Phase1,frame260.jpg,260,7.0,6.0,7.0,6.0,7.0
P4_V13_Phase12,frame2572.jpg,2572,5.0,4.0,5.0,4.0,5.0
P4_V13_Phase12,frame2573.jpg,2573,5.0,4.0,5.0,4.0,5.0
P4_V13_Phase12,frame2574.jpg,2574,5.0,4.0,5.0,4.0,5.0
P4_V13_Phase12,frame2575.jpg,2575,5.0,4.0,5.0,4.0,5.0
P4_V13_Phase16,frame3500.jpg,3500,5.0,4.0,5.0,4.0,5.0
P4_V13_Phase16,frame3501.jpg,3501,5.0,4.0,5.0,4.0,5.0
P4_V13_Phase16,frame3502.jpg,3502,5.0,4.0,5.0,4.0,5.0
P4_V13_Phase16,frame3503.jpg,3503,5.0,4.0,5.0,4.0,5.0
P4_V13_Phase17,frame3819.jpg,3819,9.0,8.0,9.0,8.0,9.0
P4_V13_Phase17,frame3820.jpg,3820,9.0,8.0,9.0,8.0,9.0
P4_V13_Phase17,frame3821.jpg,3821,9.0,8.0,9.0,8.0,9.0
P4_V13_Phase17,frame3822.jpg,3822,9.0,8.0,9.0,8.0,9.0
P4_V13_Phase4,frame729.jpg,729,5.0,5.0,4.0,5.0,4.0
P4_V13_Phase4,frame730.jpg,730,5.0,5.0,4.0,5.0,4.0
P4_V13_Phase4,frame731.jpg,731,5.0,5.0,4.0,5.0,4.0
P4_V13_Phase4,frame732.jpg,732,5.0,5.0,4.0,5.0,4.0
P4_V13_Phase42,frame10855.jpg,10855,2.0,1.0,2.0,1.0,2.0
P4_V13_Phase42,frame10856.jpg,10856,2.0,1.0,2.0,1.0,2.0
P4_V13_Phase42,frame10857.jpg,10857,2.0,1.0,2.0,1.0,2.0
P4_V13_Phase42,frame10858.jpg,10858,2.0,1.0,2.0,1.0,2.0
P4_V13_Phase43,frame11248.jpg,11248,4.0,3.0,4.0,3.0,4.0
P4_V13_Phase43,frame11249.jpg,11249,4.0,3.0,4.0,3.0,4.0
P4_V13_Phase43,frame11250.jpg,11250,4.0,3.0,4.0,3.0,4.0
P4_V13_Phase43,frame11251.jpg,11251,4.0,3.0,4.0,3.0,4.0
P4_V13_Phase5,frame913.jpg,913,7.0,6.0,7.0,6.0,7.0
P4_V13_Phase5,frame914.jpg,914,7.0,6.0,7.0,6.0,7.0
P4_V13_Phase5,frame915.jpg,915,7.0,6.0,7.0,6.0,7.0
P4_V13_Phase5,frame916.jpg,916,7.0,6.0,7.0,6.0,7.0
P4_V13_Phase9,frame1524.jpg,1524,5.0,4.0,5.0,4.0,5.0
P4_V13_Phase9,frame1525.jpg,1525,5.0,4.0,5.0,4.0,5.0
P4_V13_Phase9,frame1526.jpg,1526,5.0,4.0,5.0,4.0,5.0
P4_V13_Phase9,frame1527.jpg,1527,5.0,4.0,5.0,4.0,5.0
P4_V14_Phase1,frame1888.jpg,1888,7.0,6.0,7.0,6.0,7.0
P4_V14_Phase1,frame1889.jpg,1889,7.0,6.0,7.0,6.0,7.0
P4_V14_Phase1,frame1890.jpg,1890,7.0,6.0,7.0,6.0,7.0
P4_V14_Phase1,frame1891.jpg,1891,7.0,6.0,7.0,6.0,7.0
P4_V14_Phase4,frame3034.jpg,3034,5.0,4.0,4.0,5.0,4.0
P4_V14_Phase4,frame3035.jpg,3035,5.0,4.0,4.0,5.0,4.0
P4_V14_Phase4,frame3036.jpg,3036,5.0,4.0,4.0,5.0,4.0
P4_V14_Phase4,frame3037.jpg,3037,5.0,4.0,4.0,5.0,4.0
P4_V14_Phase5,frame4397.jpg,4397,4.0,3.0,4.0,3.0,4.0
P4_V14_Phase5,frame4398.jpg,4398,4.0,3.0,4.0,3.0,4.0
P4_V14_Phase5,frame4399.jpg,4399,4.0,3.0,4.0,3.0,4.0
P4_V14_Phase5,frame4400.jpg,4400,4.0,3.0,4.0,3.0,4.0
P4_V14_Phase8,frame6664.jpg,6664,7.0,6.0,7.0,6.0,7.0
P4_V14_Phase8,frame6665.jpg,6665,7.0,6.0,7.0,6.0,7.0
P4_V14_Phase8,frame6666.jpg,6666,7.0,6.0,7.0,6.0,7.0
P4_V14_Phase8,frame6667.jpg,6667,7.0,6.0,7.0,6.0,7.0
P4_V14_Phase9,frame7534.jpg,7534,9.0,8.0,9.0,8.0,9.0
P4_V14_Phase9,frame7535.jpg,7535,9.0,8.0,9.0,8.0,9.0
P4_V14_Phase9,frame7536.jpg,7536,9.0,8.0,9.0,8.0,9.0
P4_V14_Phase9,frame7537.jpg,7537,9.0,8.0,9.0,8.0,9.0
P4_V1_Phase18,frame9303.jpg,9303,5.0,5.0,4.0,5.0,4.0
P4_V1_Phase18,frame9304.jpg,9304,5.0,5.0,4.0,5.0,4.0
P4_V1_Phase18,frame9305.jpg,9305,5.0,5.0,4.0,5.0,4.0
P4_V1_Phase18,frame9306.jpg,9306,5.0,5.0,4.0,5.0,4.0
P4_V1_Phase50,frame28452.jpg,28452,5.0,4.0,5.0,4.0,4.0
P4_V1_Phase50,frame28453.jpg,28453,5.0,4.0,5.0,4.0,4.0
P4_V1_Phase50,frame28454.jpg,28454,5.0,4.0,5.0,4.0,4.0
P4_V1_Phase50,frame28455.jpg,28455,5.0,4.0,5.0,4.0,4.0
P4_V2_Phase20,frame17573.jpg,17573,4.0,3.0,4.0,3.0,4.0
P4_V2_Phase20,frame17574.jpg,17574,4.0,3.0,4.0,3.0,4.0
P4_V2_Phase20,frame17575.jpg,17575,4.0,3.0,4.0,3.0,4.0
P4_V2_Phase20,frame17576.jpg,17576,4.0,3.0,4.0,3.0,4.0
P4_V2_Phase21,frame18176.jpg,18176,7.0,6.0,7.0,6.0,7.0
P4_V2_Phase21,frame18177.jpg,18177,7.0,6.0,7.0,6.0,7.0
P4_V2_Phase21,frame18178.jpg,18178,7.0,6.0,7.0,6.0,7.0
P4_V2_Phase21,frame18179.jpg,18179,7.0,6.0,7.0,6.0,7.0
P4_V2_Phase24,frame24105.jpg,24105,5.0,4.0,5.0,4.0,5.0
P4_V2_Phase24,frame24106.jpg,24106,5.0,4.0,5.0,4.0,5.0
P4_V2_Phase24,frame24107.jpg,24107,5.0,4.0,5.0,4.0,5.0
P4_V2_Phase24,frame24108.jpg,24108,5.0,4.0,5.0,4.0,5.0
P4_V2_Phase25,frame24407.jpg,24407,5.0,4.0,5.0,4.0,5.0
P4_V2_Phase25,frame24408.jpg,24408,5.0,4.0,5.0,4.0,5.0
P4_V2_Phase25,frame24409.jpg,24409,5.0,4.0,5.0,4.0,5.0
P4_V2_Phase25,frame24410.jpg,24410,5.0,4.0,5.0,4.0,5.0
P4_V2_Phase28,frame25263.jpg,25263,7.0,6.0,7.0,6.0,7.0
P4_V2_Phase28,frame25264.jpg,25264,7.0,6.0,7.0,6.0,7.0
P4_V2_Phase28,frame25265.jpg,25265,7.0,6.0,7.0,6.0,7.0
P4_V2_Phase28,frame25266.jpg,25266,7.0,6.0,7.0,6.0,7.0
P4_V2_Phase29,frame25460.jpg,25460,9.0,8.0,9.0,8.0,9.0
P4_V2_Phase29,frame25461.jpg,25461,9.0,8.0,9.0,8.0,9.0
P4_V2_Phase29,frame25462.jpg,25462,9.0,8.0,9.0,8.0,9.0
P4_V2_Phase29,frame25463.jpg,25463,9.0,8.0,9.0,8.0,9.0
P4_V3_Phase1,frame238.jpg,238,5.0,4.0,5.0,4.0,5.0
P4_V3_Phase1,frame239.jpg,239,5.0,4.0,5.0,4.0,5.0
P4_V3_Phase1,frame240.jpg,240,5.0,4.0,5.0,4.0,5.0
P4_V3_Phase1,frame241.jpg,241,5.0,4.0,5.0,4.0,5.0
P4_V3_Phase30,frame7296.jpg,7296,9.0,8.0,9.0,8.0,9.0
P4_V3_Phase30,frame7297.jpg,7297,9.0,8.0,9.0,8.0,9.0
P4_V3_Phase30,frame7298.jpg,7298,9.0,8.0,9.0,8.0,9.0
P4_V3_Phase30,frame7299.jpg,7299,9.0,8.0,9.0,8.0,9.0
P4_V3_Phase31,frame7489.jpg,7489,4.0,3.0,4.0,3.0,4.0
P4_V3_Phase31,frame7490.jpg,7490,4.0,3.0,4.0,3.0,4.0
P4_V3_Phase31,frame7491.jpg,7491,4.0,3.0,4.0,3.0,4.0
P4_V3_Phase31,frame7492.jpg,7492,4.0,3.0,4.0,3.0,4.0
P4_V3_Phase34,frame8106.jpg,8106,5.0,4.0,5.0,4.0,5.0
P4_V3_Phase34,frame8107.jpg,8107,5.0,4.0,5.0,4.0,5.0
P4_V3_Phase34,frame8108.jpg,8108,5.0,4.0,5.0,4.0,5.0
P4_V3_Phase34,frame8109.jpg,8109,5.0,4.0,5.0,4.0,5.0
P4_V3_Phase38,frame9218.jpg,9218,4.0,3.0,4.0,3.0,4.0
P4_V3_Phase38,frame9219.jpg,9219,4.0,3.0,4.0,3.0,4.0
P4_V3_Phase38,frame9220.jpg,9220,4.0,3.0,4.0,3.0,4.0
P4_V3_Phase38,frame9221.jpg,9221,4.0,3.0,4.0,3.0,4.0
P4_V3_Phase39,frame9324.jpg,9324,2.0,1.0,0.0,1.0,2.0
P4_V3_Phase39,frame9325.jpg,9325,2.0,1.0,0.0,1.0,2.0
P4_V3_Phase39,frame9326.jpg,9326,2.0,1.0,0.0,1.0,2.0
P4_V3_Phase39,frame9327.jpg,9327,2.0,1.0,0.0,1.0,2.0
P4_V3_Phase4,frame776.jpg,776,4.0,3.0,4.0,3.0,4.0
P4_V3_Phase4,frame777.jpg,777,4.0,3.0,4.0,3.0,4.0
P4_V3_Phase4,frame778.jpg,778,4.0,3.0,4.0,3.0,4.0
P4_V3_Phase4,frame779.jpg,779,4.0,3.0,4.0,3.0,4.0
P4_V3_Phase5,frame1156.jpg,1156,4.0,3.0,4.0,3.0,4.0
P4_V3_Phase5,frame1157.jpg,1157,4.0,3.0,4.0,3.0,4.0
P4_V3_Phase5,frame1158.jpg,1158,4.0,3.0,4.0,3.0,4.0
P4_V3_Phase5,frame1159.jpg,1159,4.0,3.0,4.0,3.0,4.0
P4_V3_Phase60,frame14492.jpg,14492,5.0,5.0,4.0,4.0,5.0
P4_V3_Phase60,frame14493.jpg,14493,5.0,5.0,4.0,4.0,5.0
P4_V3_Phase60,frame14494.jpg,14494,5.0,5.0,4.0,4.0,5.0
P4_V3_Phase60,frame14495.jpg,14495,5.0,5.0,4.0,4.0,5.0
P4_V3_Phase61,frame14829.jpg,14829,5.0,4.0,5.0,4.0,5.0
P4_V3_Phase61,frame14830.jpg,14830,5.0,4.0,5.0,4.0,5.0
P4_V3_Phase61,frame14831.jpg,14831,5.0,4.0,5.0,4.0,5.0
P4_V3_Phase61,frame14832.jpg,14832,5.0,4.0,5.0,4.0,5.0
P4_V3_Phase64,frame15695.jpg,15695,5.0,4.0,5.0,4.0,5.0
P4_V3_Phase64,frame15696.jpg,15696,5.0,4.0,5.0,4.0,5.0
P4_V3_Phase64,frame15697.jpg,15697,5.0,4.0,5.0,4.0,5.0
P4_V3_Phase64,frame15698.jpg,15698,5.0,4.0,5.0,4.0,5.0
P4_V3_Phase65,frame16140.jpg,16140,4.0,3.0,4.0,3.0,4.0
P4_V3_Phase65,frame16141.jpg,16141,4.0,3.0,4.0,3.0,4.0
P4_V3_Phase65,frame16142.jpg,16142,4.0,3.0,4.0,3.0,4.0
P4_V3_Phase65,frame16143.jpg,16143,4.0,3.0,4.0,3.0,4.0
P4_V3_Phase8,frame1771.jpg,1771,5.0,4.0,5.0,4.0,5.0
P4_V3_Phase8,frame1772.jpg,1772,5.0,4.0,5.0,4.0,5.0
P4_V3_Phase8,frame1773.jpg,1773,5.0,4.0,5.0,4.0,5.0
P4_V3_Phase8,frame1774.jpg,1774,5.0,4.0,5.0,4.0,5.0
P4_V3_Phase9,frame1876.jpg,1876,5.0,4.0,5.0,4.0,5.0
P4_V3_Phase9,frame1877.jpg,1877,5.0,4.0,5.0,4.0,5.0
P4_V3_Phase9,frame1878.jpg,1878,5.0,4.0,5.0,4.0,5.0
P4_V3_Phase9,frame1879.jpg,1879,5.0,4.0,5.0,4.0,5.0
P4_V4_Phase1,frame380.jpg,380,5.0,4.0,5.0,4.0,4.0
P4_V4_Phase1,frame381.jpg,381,5.0,4.0,5.0,4.0,4.0
P4_V4_Phase1,frame382.jpg,382,5.0,4.0,5.0,4.0,4.0
P4_V4_Phase1,frame383.jpg,383,5.0,4.0,5.0,4.0,4.0
P4_V4_Phase20,frame6127.jpg,6127,5.0,4.0,5.0,4.0,5.0
P4_V4_Phase20,frame6128.jpg,6128,5.0,4.0,5.0,4.0,5.0
P4_V4_Phase20,frame6129.jpg,6129,5.0,4.0,5.0,4.0,5.0
P4_V4_Phase20,frame6130.jpg,6130,5.0,4.0,5.0,4.0,5.0
P4_V4_Phase21,frame6309.jpg,6309,5.0,4.0,5.0,4.0,5.0
P4_V4_Phase21,frame6310.jpg,6310,5.0,4.0,5.0,4.0,5.0
P4_V4_Phase21,frame6311.jpg,6311,5.0,4.0,5.0,4.0,5.0
P4_V4_Phase21,frame6312.jpg,6312,5.0,4.0,5.0,4.0,5.0
P4_V4_Phase24,frame7162.jpg,7162,5.0,4.0,5.0,4.0,5.0
P4_V4_Phase24,frame7163.jpg,7163,5.0,4.0,5.0,4.0,5.0
P4_V4_Phase24,frame7164.jpg,7164,5.0,4.0,5.0,4.0,5.0
P4_V4_Phase24,frame7165.jpg,7165,5.0,4.0,5.0,4.0,5.0
P4_V4_Phase25,frame7366.jpg,7366,7.0,6.0,7.0,6.0,7.0
P4_V4_Phase25,frame7367.jpg,7367,7.0,6.0,7.0,6.0,7.0
P4_V4_Phase25,frame7368.jpg,7368,7.0,6.0,7.0,6.0,7.0
P4_V4_Phase25,frame7369.jpg,7369,7.0,6.0,7.0,6.0,7.0
P4_V4_Phase29,frame8011.jpg,8011,7.0,6.0,7.0,6.0,7.0
P4_V4_Phase29,frame8012.jpg,8012,7.0,6.0,7.0,6.0,7.0
P4_V4_Phase29,frame8013.jpg,8013,7.0,6.0,7.0,6.0,7.0
P4_V4_Phase29,frame8014.jpg,8014,7.0,6.0,7.0,6.0,7.0
P4_V4_Phase31,frame8335.jpg,8335,5.0,5.0,5.0,4.0,4.0
P4_V4_Phase31,frame8336.jpg,8336,5.0,5.0,5.0,4.0,4.0
P4_V4_Phase31,frame8337.jpg,8337,5.0,5.0,5.0,4.0,4.0
